AaegL5_1	201376729	201418436	1.869669884
AaegL5_2	111025345	111033874	1.385009451
AaegL5_3	38573929	38582112	2.064664853
AaegL5_3	398889172	398895708	1.584669386
AaegL5_1	151429423	151454320	1.41825478
AaegL5_1	208870932	208883218	1.549803826
AaegL5_3	198325189	198329788	1.735631342
AaegL5_1	64035222	64044645	2.163783246
AaegL5_2	350910873	350931659	1.790090127
AaegL5_3	206845714	206854780	1.387461973
AaegL5_1	153401328	153413543	1.612996586
AaegL5_2	217345730	217351049	1.642405747
AaegL5_1	134691743	134700280	1.193685071
AaegL5_3	197751623	197767320	1.251231522
AaegL5_2	383693241	383701193	1.432693716
AaegL5_2	190116486	190189280	1.604486694
AaegL5_3	202012814	202028713	1.166085166
NIGP01000859	7146	27281	1.234548992
AaegL5_1	32976490	32985485	2.199744493
AaegL5_1	162912897	162918390	1.250323788
AaegL5_1	151288912	151306719	1.107654403
AaegL5_3	198947820	199001336	0.847388676
AaegL5_2	229728827	229755248	1.184162453
AaegL5_3	323092444	323103597	2.004919642
AaegL5_2	308666889	308682437	1.619548971
AaegL5_2	372927847	372932802	1.632775983
AaegL5_2	211063810	211076322	1.035043503
AaegL5_2	246434440	246444970	1.096063568
AaegL5_3	179135275	179150376	1.484766104
AaegL5_3	252413504	252422785	1.515678648
AaegL5_2	203264420	203269604	1.354222652
AaegL5_3	197537939	197546571	1.793240917
AaegL5_3	242872236	242883549	1.791903396
AaegL5_2	122517148	122520552	2.45991762
AaegL5_1	218415663	218423506	1.698075855
AaegL5_1	137139737	137147880	1.952240618
AaegL5_3	202779977	202828123	0.895752187
AaegL5_2	141493627	141497997	1.41708154
AaegL5_2	344981962	344990146	1.863412912
AaegL5_3	275518083	275527398	2.374393227
AaegL5_3	191808172	191812379	1.072425877
AaegL5_1	158449533	158455933	1.593322367
AaegL5_1	29317296	29325430	1.239784778
AaegL5_3	22110015	22116976	1.988268915
AaegL5_3	281129703	281144537	1.130477437
AaegL5_1	150752917	150837396	0.853940668
AaegL5_3	187760817	187787122	0.989799018
AaegL5_1	150897212	151105322	0.788871783
AaegL5_3	187718036	187724534	1.197023431
AaegL5_1	151684744	151691711	1.754991238
AaegL5_2	119767082	119802567	1.731304389
AaegL5_2	81956887	81963375	1.489795578
AaegL5_3	246683148	246686780	1.385968043
